Country,Year,Index_ponderado.sum
ARGENTINA,2007,0.606333155993388
ARGENTINA,2011,0.463155667973013
ARGENTINA,2015,0.732523899737194
ARGENTINA,2019,0.790488677861774
BOLIVIA,2005,0.624889161524776
BOLIVIA,2009,0.680731763064449
BOLIVIA,2014,0.554669272531564
BOLIVIA,2019,0.486740224668066
BOLIVIA,2020,0.479780105378387
BRASIL,2006,0.500934040194524
BRASIL,2010,0.905566021039945
BRASIL,2014,0.950100436296547
BRASIL,2018,0.84893641586255
BRASIL,2022,0.699303296056882
CHILE,2005,0.514792367343002
CHILE,2009,0.628460233008148
CHILE,2013,0.444018153811434
CHILE,2017,0.562493887766384
CHILE,2021,0.439811720340995
COLOMBIA,2006,0.481345443088023
COLOMBIA,2010,0.525237260289471
COLOMBIA,2014,0.53723586356304
COLOMBIA,2018,0.594147317523697
COLOMBIA,2022,0.779265882723072
COSTA RICA,2006,0.502985156049955
COSTA RICA,2010,0.441028391134477
COSTA RICA,2014,0.357897978277687
COSTA RICA,2018,0.290178717792671
COSTA RICA,2022,0.409545178168927
ECUADOR,2006,0.620487216108824
ECUADOR,2009,0.942359780512305
ECUADOR,2013,0.854939762537607
ECUADOR,2017,0.712709575853259
ECUADOR,2021,0.590547780514689
EL SALVADOR,2004,0.31273010520362
EL SALVADOR,2009,0.521569206412858
EL SALVADOR,2014,0.525029276937574
EL SALVADOR,2019,0.501531346760311
GUATEMALA,2007,0.537256616377164
GUATEMALA,2011,0.916115047596271
GUATEMALA,2015,0.591043099618045
GUATEMALA,2019,0.474121843925479
HONDURAS,2005,0.449772306880005
HONDURAS,2009,0.506280460080878
HONDURAS,2013,0.45075177195815
HONDURAS,2017,0.398366854781904
HONDURAS,2021,0.509617360486632
MEXICO,2006,0.55104640804443
MEXICO,2012,0.564119490175403
MEXICO,2018,0.75454744926412
NICARAGUA,2006,0.643402615262215
NICARAGUA,2011,0.546386736507506
NICARAGUA,2016,0.504687902246247
NICARAGUA,2021,0.490870815297828
PANAMA,2004,0.810384933147632
PANAMA,2009,0.686492909445646
PANAMA,2014,0.670707241640954
PANAMA,2019,0.370618865620017
PARAGUAY,2008,0.830141477547587
PARAGUAY,2013,0.630682982265541
PARAGUAY,2018,0.459460664175588
PERU,2006,0.483202741111163
PERU,2011,0.573155508800648
PERU,2016,0.530453027590415
PERU,2021,0.611709993258283
REPÚBLICA DOMINICANA,2004,0.514355904781819
REPÚBLICA DOMINICANA,2008,0.446506808177545
REPÚBLICA DOMINICANA,2012,0.332358238142871
REPÚBLICA DOMINICANA,2016,0.545676135355541
REPÚBLICA DOMINICANA,2020,0.315269232521848
URUGUAY,2004,0.427076137086433
URUGUAY,2009,0.429726082159876
URUGUAY,2014,0.282562690625912
URUGUAY,2019,0.249426746091534
VENEZUELA,2006,0.93981984248363
VENEZUELA,2012,0.562862994746822
VENEZUELA,2013,0.843489836861996
VENEZUELA,2018,0.82306030796109
